id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,featured,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
41048_rpd,SF Rec Park,Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2026/01/24 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,09:00:00,09:30:00,sfrecpark.org/register,true,,BALBOA SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,51 Havelock Ave,(415) 337-4701,,,37.726730858996,-122.442626256383,POINT (-122.442626256 37.726730859),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
145741_sfpl,SF Public Library,Performance: The San Francisco Symphony,"Enjoy an evening of music with the San Francisco Symphony’s Community Chamber Concert program, with cellist Anne Richardson and bassist Dan Smith.…",2026/03/12 12:00:00 AM,2026/03/12 12:00:00 AM,,17:00:00,18:00:00,https://sfpl.org/events/2026/03/12/performance-san-francisco-symphony,false,,Excelsior,https://sfpl.org//sites/default/files/2026-01/26965.png,Library Events,All Ages,,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10014136_sfdec,Gum Moon Chinatown,"Yoga for Parents/Caregivers (Event, Cantonese/English)","Yoga for Parents/Caregivers Dates: Mondays Time: 11:00-11:30 AM For more information, please contact: Vivian Chan, Admin. Manager 415-788-1008 vivianchan@gummoon.org Lucy Tao, Family Advocate 415-788-1008 lucytao@gummoon.org Address: 940 Washington Street &nbsp;",2026/03/16 12:00:00 AM,2026/03/16 12:00:00 AM,,11:00:00,11:30:00,https://sfdec.org/event/yoga-for-parents-caregivers-event-cantonese-english/2026-03-16/,,,940 Washington Street,,Events for Ages 0-5,,,,,Chinese,940 Washington Street,415-788-1008,vivianchan@gummoon.org,,37.795032000001,-122.408770500002,POINT (-122.4087705 37.795032),Chinatown,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10014259_sfdec,APA Family Support Services,"Father&#8217;s Club 爸爸组 (Support Group, Cantonese)","Father&#8217;s Club 爸爸组 Come socialize with other fathers, relax and have fun! 快來與其他父親一起,放鬆身心,玩得開心! Date 日期: Every 2nd Friday of the month 每月第二个星期五 Time 時間: 5:30 PM-7 PM Place 地點: 518 Grant Ave SF CA 94108 Dinner &amp; Childcare Provided 提供晚餐和托儿服务 Starting From October 10, 2025 自2025年10月10日起 RSVP with Lily on WeChat or call (415) 420-5769- 在微信上或打(415)420-5769与我们联系",2026/03/13 12:00:00 AM,2026/03/13 12:00:00 AM,,17:30:00,19:00:00,https://sfdec.org/event/fathers-club-%e7%88%b8%e7%88%b8%e7%bb%84-support-group-cantonese/2026-03-13/,,,518 GRANT AVE,https://sfdec.org/wp-content/uploads/2025/10/APA-Fathers-Club-pdf.jpg,Events for Ages 0-5,,,,,Chinese,518 GRANT AVE,,,,37.791774000001,-122.405647500002,POINT (-122.4056475 37.791774),Financial District/South Beach,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42911_rpd,SF Rec Park,Drawing with Color,"Colored pencils are versatile and precise. Enhance your drawing repertoire with gem-like sticks of color! In this four-week class, we'll start with exercises to create our own color charts that explore blending, alternate finishes, and texture. Next we will sketch from a basic still-life. Then we'll work on an exquisite rendering from a landscape photo for the last two meetings. Photo references will be provided, but instead you may certainly work from a picture that you have at home. There will be time for critiques and sharing our work with the class at the end of each session. Please bring materials to class. Materials list available at sharonartstudio.org.",2026/04/10 12:00:00 AM,2026/05/08 12:00:00 AM,F,19:00:00,21:30:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42689_rpd,SF Rec Park,Karate Kidz,"Karate originated in the Okinawa Islands of Japan and has branched out into many different styles. Karate Kidz is a structured class that teaches formalized, sequenced movements which represent offensive and defensive postures known as Kata. Students will also learn kicking, punching, blocking and other open hand techniques. Students will have the opportunity to purchase a uniform and belts for an extra fee.",2026/03/20 12:00:00 AM,2026/05/29 12:00:00 AM,F,19:00:00,20:00:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40820_rpd,SF Rec Park,Open Rock Climbing,"Rock Climbing is a great activity for the entire family to enjoy a full-body workout together. No prior climbing experience needed. Harnesses and helmets are provided. Weight requirement is between 40–300 lbs. Open Climb sessions are one hour long, and while enrollment is not required in advance, it is highly suggested. Fill out the enrollment form on the Glen Park Rec Center page at sfrecpark.org. Adults are welcome!",2026/01/10 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,10:00:00,16:00:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
145454_sfpl,SF Public Library,Storytime: For Families Bilingual in English/Español,"Enjoy songs, rhymes, books and stories in Spanish and English. For children of all ages and their families.&nbsp;Playtime to follow storytime.…",2026/02/19 12:00:00 AM,2026/02/19 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/02/19/storytime-families-bilingual-englishespanol,false,,Excelsior,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42906_rpd,SF Rec Park,Girls Play Sports: Archery,"Ready,    set, shoot! This 6-week archery course is designed just for girls who want to    build their skills, grow their confidence, and have a blast doing it.    Following the USA Archery curriculum, you'll learn how to shoot safely and    accurately while mastering proper form, scoring basics, and range etiquette.    Each session includes fun games, friendly challenges, and empowering    instruction in a supportive, all-girls environment. Whether you're brand new    or aiming to improve, this class is your target for fun and growth. All    equipment is provided—just bring your focus and fierce energy!",2026/03/20 12:00:00 AM,2026/04/17 12:00:00 AM,F,16:00:00,17:00:00,sfrecpark.org/register,true,,CAYUGA PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,Girls,,301 Naglee St @ Cayuga St,(415) 831-2700,,,37.714301977364,-122.449523185354,POINT (-122.449523185 37.714301977),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41478_rpd,SF Rec Park,Tang Soo Do House - Beginning,"Tang    from the Tang dynasty, Soo means open hand or way of the hand and Do means    way of life. These 3 components is what's made up of a self defense art form    from South Korea. Formally the class is called Tang Soo Do House. Students    will also learn kicking, punching, blocking and other open hand techniques,    Students will have the opportunity to purchase a uniform and belts at an    extra fee.",2026/01/08 12:00:00 AM,2026/02/26 12:00:00 AM,Th,17:00:00,19:00:00,sfrecpark.org/register,true,,JOSEPH LEE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1395 Mendell St,(415) 970-9204,,,37.734948000001,-122.389803000002,POINT (-122.389803 37.734948),Bayview Hunters Point,10,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42837_rpd,SF Rec Park,Drop-in: Basketball,Play a    game of H-O-R-S-E or just improve your 3 point shot! All ages welcome during    our Open Basketball times!,2026/03/20 12:00:00 AM,2026/05/29 12:00:00 AM,F,12:00:00,13:30:00,sfrecpark.org/register,false,,MOSCONE REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,1800 Chestnut St @ Buchanan St,(415) 292-2045,,,37.801422000001,-122.433187500002,POINT (-122.4331875 37.801422),Marina,2,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41069_rpd,SF Rec Park,Learn to Swim - Level 2,This class builds on the basic aquatic skills and water safety skills and concepts learned in level 1. Participants begin to perform skills at a slightly more advanced level and begin gaining rudimentary propulsive skills on both the front and the back. This level marks the beginning of independent aquatic locomotion skills. Prerequisite- Completion of Level 1. Children must be 48 to participate. Registration is limited to one swim class per participant.,2026/01/06 12:00:00 AM,2026/03/07 12:00:00 AM,TBD,00:00:00,00:00:00,sfrecpark.org/register,true,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
145897_sfpl,SF Public Library,Activity: Wild Goose Qigong with Chunfu Cai,Learn relaxed postures and gentle breathing exercises during this weekly drop-in class designed to promote better health and wellness. Please note…,2026/02/28 12:00:00 AM,2026/02/28 12:00:00 AM,,08:30:00,09:15:00,https://sfpl.org/events/2026/02/28/activity-wild-goose-qigong-chunfu-cai,false,,Marina,https://sfpl.org//sites/default/files/topics/WeavingStories_2025_newWebBanner%281%29.jpg,Library Events,TAY (Ages 18-24),,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
137284_sfpl,SF Public Library,Tutorial: Book A Librarian,Have a technology related question? Book a 30 min session with a librarian to answer your questions.<strong>SPACE LIMITED. RESERVATIONS REQUIRED: (…</strong>,2026/02/18 12:00:00 AM,2026/02/18 12:00:00 AM,,15:00:00,16:00:00,https://sfpl.org/events/2026/02/18/tutorial-book-librarian,false,,Ingleside,https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png,Library Events,TAY (Ages 18-24),,,,Chinese,1298 Ocean Avenue,415-355-2898,ingmgr@sfpl.org,,37.724058000001,-122.456290500002,POINT (-122.4562905 37.724058),West of Twin Peaks,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
136031_sfpl,SF Public Library,Film: Ghost in the Shell,"&nbsp;A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.R, 83 mins., 1995. Closed captions (CC) in…",2026/02/21 12:00:00 AM,2026/02/21 12:00:00 AM,,15:00:00,17:00:00,https://sfpl.org/events/2026/02/21/film-ghost-shell,false,,Mission Bay,https://sfpl.org//sites/default/files/2025-12/26551.png,Library Events,TAY (Ages 18-24),Asian,,,,960 4th Street,415-355-2838,mbamgr@sfpl.org,,37.775376000001,-122.393110500002,POINT (-122.3931105 37.775376),Mission Bay,6,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
137645_sfpl,SF Public Library,Storytime: For Families,"Books, songs, rhymes and fun for children of all ages.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/02/21 12:00:00 AM,2026/02/21 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/02/21/storytime-families-4,false,,Excelsior,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10013409_sfdec,Instituto Familiar de la Raza,Consultas de Vivienda (Spanish),"9am a 12pm y 1pm a 4pm TODOS LOS DIAS LUNES Información para familias interesadas en participar en el sistema de lotería de vivienda con la organización MEDA, programa DAHLIA. Para mas información llame a Johanna Moreno (346) 482-7522 eddy.moreno@ifrsf.org &nbsp; Instituto Familiar De La Raza Inc. 2919 Misión Street, San Francisco, CA 94110",2026/03/09 12:00:00 AM,2026/03/09 12:00:00 AM,,09:00:00,12:00:00,https://sfdec.org/event/consultas-de-vivienda-spanish/2026-03-09/,,,2919 Mission Street,https://sfdec.org/wp-content/uploads/2025/08/AGOSTO-CALENDAR-2025-pdf.jpg,Events for Ages 0-5,,,,,Spanish,2919 Mission Street,(415) 229-0500,info@ifrsf.org,,37.750311000001,-122.417928000002,POINT (-122.417928 37.750311),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
10013316_sfdec,Instituto Familiar de la Raza,Distribución de panales (event),"Solamente los dias miercoles de 10am-12pm y 1pm-4pm Pregunte por Naomi o Alejandro, (415) 229-0500 INSTITUTO FAMILIAR DE LA RAZA 2919 MISSION ST, SF CA, 94110",2026/03/11 12:00:00 AM,2026/03/11 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/distribucion-de-panales-event/2026-03-11/,,,2919 Mission Street,https://sfdec.org/wp-content/uploads/2025/08/new-Diper-Flyer.jpg,Events for Ages 0-5,,,,,,2919 Mission Street,(415) 229-0500,info@ifrsf.org,,37.750311000001,-122.417928000002,POINT (-122.417928 37.750311),Mission,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
40951_rpd,SF Rec Park,Drop-in: A Place to Play,"Come play with your young ones as they CRAWL, CLIMB, and EXPLORE our indoor playground like environment! This is a parent/caregiver participation activity. No drop-offs allowed.",2026/01/06 12:00:00 AM,2026/03/10 12:00:00 AM,T,10:00:00,12:00:00,sfrecpark.org/register,false,,SUNSET REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Infants; Toddlers; Children,,,,,2201 Lawton St @ 29th Ave,(415) 242-1070,,,37.757223000001,-122.486683500002,POINT (-122.4866835 37.757223),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42748_rpd,SF Rec Park,Drop-in: Volleyball,Come spike the ball with friends!,2026/03/20 12:00:00 AM,2026/05/29 12:00:00 AM,F,16:30:00,20:30:00,sfrecpark.org/register,false,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42985_rpd,SF Rec Park,Kayaking - Tandem Self Guided Tour,"Designed for two, discover the serene beauty of San Francisco’s waterways with a self-guided kayaking experience at either Lake Merced or China Basin. Paddle at your own pace as you explore the lake’s tranquil waters, diverse wildlife, and natural habitats; an ideal way to connect with nature and enjoy a refreshing outdoor adventure right in the city. Enrollment includes the rental of a tandem (two-person) kayak and covers up to two participants. Personal flotation devices are provided for all participants. Children 12 and under must be accompanied by an adult in the kayak. All participants must sign a release waiver on the day of their session. Instructional safety videos must be viewed prior to paddling; a link to the videos and waiver will be emailed the week before your scheduled time. Registered participants under the age of 12 must be accompanied on the water by a registered parent or guardian. Expect to get wet—please bring a towel and a change of clothes.",2026/04/25 12:00:00 AM,2026/04/25 12:00:00 AM,Sa,10:00:00,11:00:00,sfrecpark.org/register,true,,LAKE MERCED BOATHOUSE,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,Skyline Blvd & Harding Rd,(415) 831-2700,,,37.726650000001,-122.502514500002,POINT (-122.5025145 37.72665),Lakeshore,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
122104_sfpl,SF Public Library,Author: Dr. Sonia C. Gomez in conversation with Dr. Curtiss Takada Rooks,"Join Dr. Sonia C. Gomez, an assistant professor at Santa Clara University, who published a book titled…",2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,14:00:00,16:00:00,https://sfpl.org/events/2026/03/07/author-dr-sonia-c-gomez-conversation-dr-curtiss-takada-rooks,false,,Main Library,https://sfpl.org//sites/default/files/2025-12/26740.png,Library Events,TAY (Ages 18-24),"African American, Native American, Hispanic/Latinx, Asian, Filipino/a, Middle Eastern and North African, Pacific Islander",,,,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
